filename,width,height,class,xmin,ymin,xmax,ymax
IMG_3818.JPG,816,612,ms coffee cup,64,1,540,393
IMG_3818.JPG,816,612,ms coffee cup,1,409,393,611
IMG_3818.JPG,816,612,napkins,166,16,816,612
IMG_3142.JPG,816,612,wrappers,4,12,599,572
IMG_3142.JPG,816,612,compost_cup,386,335,635,505
IMG_3142.JPG,816,612,napkins,503,368,603,529
IMG_3142.JPG,816,612,napkins,479,459,578,548
IMG_3955.JPG,816,612,can,132,98,658,612
IMG_3114.JPG,816,612,plate,292,241,655,588
IMG_3114.JPG,816,612,plate,331,148,607,338
IMG_3114.JPG,816,612,napkins,216,94,422,491
IMG_3114.JPG,816,612,napkins,347,295,609,493
IMG_3609.JPG,816,612,can,19,148,419,452
IMG_3609.JPG,816,612,ms coffee cup,364,239,723,525
IMG_3609.JPG,816,612,ms coffee cup top,364,238,627,533
IMG_3526.JPG,816,612,ms coffee cup,421,436,553,536
IMG_3526.JPG,816,612,ms coffee cup,303,413,403,498
IMG_3526.JPG,816,612,ms coffee cup top,286,436,358,507
IMG_3526.JPG,816,612,ms coffee cup,510,423,590,477
IMG_3526.JPG,816,612,ms coffee cup,373,474,457,564
IMG_3526.JPG,816,612,plate,331,419,422,520
IMG_3732.JPG,816,612,plastic container,180,275,366,604
IMG_3732.JPG,816,612,compost_cup,552,212,797,503
IMG_3799.JPG,816,612,can,287,477,521,608
IMG_3799.JPG,816,612,wrappers,477,107,716,464
IMG_3799.JPG,816,612,napkins,186,12,440,177
IMG_3401.JPG,816,612,can,2,1,514,599
IMG_3401.JPG,816,612,compost_cup,199,335,444,612
IMG_3401.JPG,816,612,ms coffee cup,67,381,428,612
IMG_3401.JPG,816,612,can,382,0,758,294
IMG_3401.JPG,816,612,milk cover,443,146,754,293
IMG_3950.JPG,816,612,can,1,1,704,612
IMG_4021.JPG,816,612,can,77,164,411,550
IMG_4021.JPG,816,612,milk cover,514,141,692,286
IMG_4021.JPG,816,612,milk_carton,563,1,761,174
IMG_4181.JPG,816,612,utensils,300,171,700,612
IMG_4181.JPG,816,612,ms coffee cup,91,206,507,552
IMG_4181.JPG,816,612,ms coffee cup top,91,207,380,551
IMG_4135.JPG,816,612,compost_cup,347,485,522,610
IMG_4135.JPG,816,612,plate,365,277,790,541
IMG_4135.JPG,816,612,plate,419,223,816,485
IMG_4135.JPG,816,612,paper bowls,89,321,353,579
IMG_4135.JPG,816,612,napkins,15,285,169,465
IMG_3381.JPG,816,612,compost_cup,24,293,408,612
IMG_3381.JPG,816,612,ms coffee cup,317,312,702,612
IMG_3381.JPG,816,612,ms coffee cup,230,112,511,385
IMG_3381.JPG,816,612,ms coffee cup,12,1,397,164
IMG_3381.JPG,816,612,wrappers,136,129,409,378
IMG_3381.JPG,816,612,ms coffee cup,1,267,116,607
IMG_3381.JPG,816,612,ms coffee cup top,252,196,494,356
IMG_3381.JPG,816,612,ms coffee cup top,168,1,385,164
IMG_4208.JPG,816,612,straws,155,281,311,612
IMG_4208.JPG,816,612,straws,122,231,278,612
IMG_4208.JPG,816,612,can,1,477,111,612
IMG_4208.JPG,816,612,ms coffee cup,313,160,582,503
IMG_4208.JPG,816,612,ms coffee cup top,553,160,816,431
IMG_3119.JPG,816,612,ms coffee cup,229,190,446,363
IMG_3119.JPG,816,612,wrappers,333,238,512,362
IMG_3119.JPG,816,612,napkins,300,152,620,515
IMG_3356.JPG,816,612,plate,7,110,742,612
IMG_3973.JPG,816,612,can,240,219,395,314
IMG_3973.JPG,816,612,can,350,354,430,481
IMG_3973.JPG,816,612,milk cover,186,308,366,612
IMG_4148.JPG,816,612,ms salad bowl,149,101,782,541
IMG_3978.JPG,816,612,milk cover,305,64,550,497
IMG_3978.JPG,816,612,can,239,262,373,353
IMG_4160.JPG,816,612,bowl,20,317,583,612
IMG_4160.JPG,816,612,milk_carton,229,208,357,316
IMG_3411.JPG,816,612,ms coffee cup,1,2,311,305
IMG_3411.JPG,816,612,utensils,63,233,193,368
IMG_3411.JPG,816,612,ms coffee cup,1,239,347,554
IMG_3411.JPG,816,612,bowl,399,239,815,612
IMG_3411.JPG,816,612,napkins,270,26,658,433
IMG_3411.JPG,816,612,ms coffee cup,558,1,814,197
IMG_3411.JPG,816,612,plate,457,1,728,236
IMG_3990.JPG,816,612,milk_carton,230,342,370,463
IMG_3990.JPG,816,612,milk_carton,90,233,224,321
IMG_3990.JPG,816,612,milk_carton,106,167,214,228
IMG_3990.JPG,816,612,milk_carton,59,53,207,150
IMG_3990.JPG,816,612,milk_carton,1,291,92,394
IMG_3990.JPG,816,612,milk_carton,93,1,215,98
IMG_4080.JPG,816,612,napkins,28,146,223,323
IMG_4080.JPG,816,612,compost_cup,16,415,200,612
IMG_4080.JPG,816,612,compost_cup,224,577,340,612
IMG_4080.JPG,816,612,milk cover,1,377,91,581
IMG_4152.JPG,816,612,bowl,188,100,696,607
IMG_3422.JPG,816,612,ms coffee cup,439,298,708,589
IMG_3422.JPG,816,612,napkins,368,317,516,612
IMG_3422.JPG,816,612,plate,399,0,813,343
IMG_3772.JPG,816,612,milk cover,73,1,387,267
IMG_3772.JPG,816,612,napkins,440,1,672,380
IMG_3772.JPG,816,612,ms togo container,5,216,628,609
IMG_3772.JPG,816,612,compost_cup,606,131,816,409
IMG_3772.JPG,816,612,bowl,431,47,783,515
IMG_3462.JPG,816,612,can,356,1,528,241
IMG_3462.JPG,816,612,can,351,131,589,343
IMG_3462.JPG,816,612,can,223,247,383,482
IMG_3462.JPG,816,612,can,290,156,406,355
IMG_3462.JPG,816,612,can,412,268,490,344
IMG_3462.JPG,816,612,can,58,155,254,258
IMG_3462.JPG,816,612,can,501,70,723,302
IMG_3462.JPG,816,612,milk cover,1,1,308,158
IMG_3462.JPG,816,612,can,191,9,361,254
IMG_3966.JPG,816,612,can,1,134,157,285
IMG_3324.JPG,816,612,napkins,236,91,558,400
IMG_3324.JPG,816,612,utensils,170,0,323,596
IMG_3589.JPG,816,612,compost_cup,281,0,743,304
IMG_3589.JPG,816,612,ms coffee cup,525,68,803,279
IMG_3589.JPG,816,612,straws,231,3,525,268
IMG_3781.JPG,816,612,ms coffee cup,12,1,316,419
IMG_3781.JPG,816,612,ms coffee cup,366,11,670,334
IMG_3781.JPG,816,612,ms coffee cup top,364,12,624,268
IMG_3781.JPG,816,612,ms togo container,75,188,805,609
IMG_3781.JPG,816,612,napkins,1,402,189,604
IMG_3943.JPG,816,612,can,343,183,785,482
IMG_3693.JPG,816,612,ms togo container,1,1,323,542
IMG_3763.JPG,816,612,ms togo container,105,1,812,483
IMG_3763.JPG,816,612,ms chip bag,250,328,816,612
IMG_4144.JPG,816,612,ms salad bowl,1,1,740,611
IMG_4164.JPG,816,612,bowl,179,52,697,612
IMG_4206.JPG,816,612,ms coffee cup,149,152,533,381
IMG_4206.JPG,816,612,ms coffee cup top,346,414,493,612
IMG_4206.JPG,816,612,straws,256,409,341,582
IMG_4206.JPG,816,612,straws,250,403,323,565
IMG_4206.JPG,816,612,ms salad bowl,94,1,392,152
IMG_4206.JPG,816,612,paper bowls,14,1,105,87
IMG_4206.JPG,816,612,can,112,392,278,491
IMG_4206.JPG,816,612,ms togo container,1,1,266,558
IMG_4206.JPG,816,612,utensils,46,141,76,247
IMG_4179.JPG,816,612,napkins,1,1,404,497
IMG_4179.JPG,816,612,ms salad bowl,320,1,737,212
IMG_4179.JPG,816,612,napkins,412,177,816,608
IMG_4179.JPG,816,612,can,161,366,287,473
IMG_4179.JPG,816,612,ms coffee cup,289,318,680,604
IMG_4179.JPG,816,612,ms coffee cup top,282,323,399,612
IMG_4179.JPG,816,612,utensils,61,21,88,188
IMG_4035.JPG,816,612,compost_cup,191,203,477,420
IMG_4035.JPG,816,612,ms coffee cup,405,1,737,176
IMG_4035.JPG,816,612,ms coffee cup top,402,1,647,137
IMG_4035.JPG,816,612,ms coffee cup,222,365,548,612
IMG_4035.JPG,816,612,ms coffee cup top,225,371,428,608
IMG_4035.JPG,816,612,ms salad bowl,1,506,221,612
IMG_3739.JPG,816,612,bowl,404,179,670,457
IMG_3739.JPG,816,612,ms togo container,463,448,812,611
IMG_3739.JPG,816,612,ms togo container,486,279,815,574
IMG_3739.JPG,816,612,ms salad bowl,181,393,474,612
IMG_3739.JPG,816,612,straws,164,365,335,416
IMG_3739.JPG,816,612,compost_cup,202,308,355,465
IMG_3739.JPG,816,612,compost_cup,352,199,503,501
IMG_3406.JPG,816,612,napkins,1,2,299,333
IMG_3406.JPG,816,612,wrappers,459,231,569,435
IMG_3406.JPG,816,612,wrappers,267,2,799,187
IMG_3406.JPG,816,612,wrappers,419,131,814,533
IMG_3406.JPG,816,612,wrappers,173,414,390,612
IMG_3406.JPG,816,612,napkins,351,457,542,607
IMG_3406.JPG,816,612,can,1,237,110,384
IMG_4070.JPG,816,612,bowl,183,147,466,390
IMG_4070.JPG,816,612,plate,207,435,514,612
IMG_4070.JPG,816,612,paper bowls,425,252,739,561
IMG_4070.JPG,816,612,ms togo container,236,59,495,218
IMG_4070.JPG,816,612,paper bowls,512,49,700,238
IMG_4070.JPG,816,612,milk_carton,676,151,816,324
IMG_4070.JPG,816,612,utensils,709,3,764,88
IMG_3134.JPG,816,612,wrappers,328,474,527,606
IMG_3611.JPG,816,612,ms salad bowl,1,1,601,465
IMG_3611.JPG,816,612,ms salad bowl,276,158,814,609
IMG_3611.JPG,816,612,napkins,1,302,262,431
IMG_3412.JPG,816,612,milk cover,5,194,315,522
IMG_3412.JPG,816,612,ms coffee cup,143,516,423,612
IMG_3412.JPG,816,612,ms coffee cup,367,60,733,612
IMG_3412.JPG,816,612,ms coffee cup,115,1,449,399
IMG_3412.JPG,816,612,ms coffee cup,621,107,814,466
IMG_3412.JPG,816,612,napkins,538,3,816,202
IMG_3412.JPG,816,612,napkins,608,419,814,610
IMG_3412.JPG,816,612,napkins,254,343,374,559
IMG_3412.JPG,816,612,ms coffee cup top,362,73,733,237
IMG_3233.JPG,816,612,wrappers,279,137,608,474
IMG_3233.JPG,816,612,tea bag,514,393,783,611
IMG_3233.JPG,816,612,utensils,0,247,207,512
IMG_3601.JPG,816,612,napkins,351,307,519,511
IMG_3601.JPG,816,612,napkins,377,0,745,452
IMG_3601.JPG,816,612,ms chip bag,248,18,680,611
IMG_3956.JPG,816,612,can,1,1,682,612
IMG_3682.JPG,816,612,ms coffee cup,31,63,436,352
IMG_3682.JPG,816,612,ms coffee cup top,287,59,438,351
IMG_3682.JPG,816,612,napkins,504,284,816,612
IMG_3682.JPG,816,612,utensils,56,317,252,612
IMG_3682.JPG,816,612,utensils,702,197,800,264
IMG_3682.JPG,816,612,napkins,373,1,733,183
IMG_3682.JPG,816,612,napkins,223,170,591,514
IMG_3682.JPG,816,612,wrappers,58,2,353,143
IMG_3821.JPG,816,612,ms coffee cup,53,1,416,344
IMG_3821.JPG,816,612,compost_cup,447,2,815,414
IMG_3821.JPG,816,612,ms coffee cup,491,366,816,612
IMG_3821.JPG,816,612,napkins,406,1,622,243
IMG_3821.JPG,816,612,napkins,8,158,528,612
IMG_3768.JPG,816,612,compost_cup,136,216,414,542
IMG_3768.JPG,816,612,plate,493,2,681,435
IMG_3768.JPG,816,612,ms coffee cup,11,42,240,314
IMG_3768.JPG,816,612,compost_cup,7,373,300,569
IMG_3768.JPG,816,612,napkins,687,312,808,447
IMG_4074.JPG,816,612,compost_cup,24,171,298,459
IMG_4074.JPG,816,612,paper bowls,57,60,253,267
IMG_4074.JPG,816,612,compost_cup,2,552,221,612
IMG_4074.JPG,816,612,plate,76,467,178,610
IMG_3591.JPG,816,612,milk cover,78,1,368,562
IMG_3591.JPG,816,612,wrappers,345,199,533,529
IMG_3591.JPG,816,612,napkins,493,282,628,490
IMG_3591.JPG,816,612,wrappers,549,254,714,507
IMG_3591.JPG,816,612,wrappers,582,394,813,559
IMG_3591.JPG,816,612,ms coffee stick,446,109,561,286
IMG_3433.JPG,816,612,can,3,1,284,397
IMG_3433.JPG,816,612,milk cover,209,81,379,247
IMG_3433.JPG,816,612,milk_carton,248,1,469,133
IMG_3394.JPG,816,612,can,1,1,276,298
IMG_3394.JPG,816,612,utensils,0,321,321,571
IMG_3394.JPG,816,612,compost_cup,159,100,445,481
IMG_3394.JPG,816,612,straws,241,186,379,612
IMG_3522.JPG,816,612,ms coffee cup,462,13,593,147
IMG_3522.JPG,816,612,ms coffee cup,539,77,664,195
IMG_3522.JPG,816,612,ms coffee cup,470,168,562,302
IMG_3522.JPG,816,612,ms coffee cup top,537,200,593,300
IMG_3522.JPG,816,612,plate,488,158,621,260
IMG_4166.JPG,816,612,bowl,371,59,602,410
IMG_3183.JPG,816,612,napkins,89,180,696,612
IMG_3533.JPG,816,612,can,21,169,247,455
IMG_3533.JPG,816,612,can,408,1,631,310
IMG_3533.JPG,816,612,can,475,223,624,477
IMG_3533.JPG,816,612,can,305,393,467,552
IMG_3533.JPG,816,612,can,400,242,480,396
IMG_3533.JPG,816,612,can,105,1,445,258
IMG_3533.JPG,816,612,can,567,2,757,148
IMG_3533.JPG,816,612,compost_cup,60,385,308,600
IMG_3533.JPG,816,612,ms coffee cup,217,199,415,463
IMG_3533.JPG,816,612,ms coffee cup,301,101,402,223
IMG_3533.JPG,816,612,ms coffee cup top,333,99,405,166
IMG_3533.JPG,816,612,compost_cup,591,199,711,376
IMG_3445.JPG,816,612,bowl,165,63,719,527
IMG_3445.JPG,816,612,napkins,288,242,604,473
IMG_3445.JPG,816,612,chop sticks,280,214,662,493
IMG_3445.JPG,816,612,ms coffee cup,635,60,816,376
IMG_3445.JPG,816,612,ms coffee cup,1,23,202,427
IMG_3445.JPG,816,612,ms togo container,23,1,601,167
IMG_3445.JPG,816,612,ms salad bowl,1,168,280,501
IMG_3445.JPG,816,612,napkins,538,1,816,194
IMG_3452.JPG,816,612,plastic container,69,2,434,388
IMG_3452.JPG,816,612,ms togo container,389,10,779,299
IMG_3452.JPG,816,612,napkins,499,88,812,612
IMG_3146.JPG,816,612,napkins,243,81,792,450
IMG_3146.JPG,816,612,napkins,266,277,586,479
IMG_3146.JPG,816,612,napkins,323,399,548,543
IMG_3714.JPG,816,612,straws,1,235,214,260
IMG_3714.JPG,816,612,compost_cup,375,282,691,596
IMG_3714.JPG,816,612,plate,120,2,606,142
IMG_3714.JPG,816,612,ms togo container,1,395,475,611
IMG_4076.JPG,816,612,compost_cup,176,1,565,402
IMG_4059.JPG,816,612,ms salad bowl,214,68,734,612
IMG_4059.JPG,816,612,ms coffee cup,1,307,226,472
IMG_3393.JPG,816,612,ms coffee cup,104,322,511,612
IMG_3393.JPG,816,612,compost_cup,233,73,567,359
IMG_3393.JPG,816,612,napkins,678,299,816,530
IMG_4033.JPG,816,612,can,156,90,349,239
IMG_4033.JPG,816,612,wrappers,141,176,389,430
IMG_4033.JPG,816,612,wrappers,290,351,576,571
IMG_3166.JPG,816,612,can,2,101,384,612
IMG_3166.JPG,816,612,can,269,325,517,612
IMG_3166.JPG,816,612,napkins,277,0,807,361
IMG_3967.JPG,816,612,can,126,210,271,285
IMG_3967.JPG,816,612,can,167,364,492,610
IMG_3980.JPG,816,612,milk cover,275,308,816,601
IMG_3980.JPG,816,612,can,245,257,413,338
IMG_4077.JPG,816,612,compost_cup,396,91,816,612
IMG_3317.JPG,816,612,napkins,327,287,455,413
IMG_3317.JPG,816,612,ms coffee cup,481,400,543,477
IMG_3317.JPG,816,612,ms togo container,656,280,738,332
IMG_3317.JPG,816,612,bowl,533,417,609,475
IMG_4193.JPG,816,612,paper bowls,244,353,588,612
IMG_4193.JPG,816,612,napkins,1,369,212,591
IMG_4193.JPG,816,612,ms salad bowl,534,431,816,609
IMG_4182.JPG,816,612,ms coffee cup,1,233,464,612
IMG_4182.JPG,816,612,utensils,458,189,665,373
IMG_3361.JPG,816,612,can,2,4,373,346
IMG_3361.JPG,816,612,can,101,0,410,162
IMG_3361.JPG,816,612,can,258,219,561,449
IMG_3761.JPG,816,612,can,199,78,492,334
IMG_3761.JPG,816,612,can,67,262,393,463
IMG_3761.JPG,816,612,can,1,365,168,606
IMG_3761.JPG,816,612,can,436,264,689,448
IMG_3761.JPG,816,612,napkins,297,469,703,610
IMG_4197.JPG,816,612,milk cover,185,134,421,414
IMG_4197.JPG,816,612,compost_cup,402,179,626,458
IMG_4197.JPG,816,612,napkins,519,1,726,81
IMG_4197.JPG,816,612,utensils,230,334,302,515
IMG_4197.JPG,816,612,can,1,216,251,425
IMG_4197.JPG,816,612,plate,161,503,433,611
IMG_4197.JPG,816,612,plate,1,515,162,611
IMG_3213.JPG,816,612,plate,41,0,807,455
IMG_3213.JPG,816,612,wrappers,14,309,599,612
IMG_3395.JPG,816,612,ms coffee cup,278,1,734,539
IMG_3395.JPG,816,612,napkins,1,201,386,611
IMG_3395.JPG,816,612,napkins,456,166,815,610
IMG_3395.JPG,816,612,napkins,2,141,459,612
IMG_3395.JPG,816,612,wrappers,91,143,197,203
IMG_3132.JPG,816,612,wrappers,527,391,702,569
IMG_3132.JPG,816,612,ms chip bag,447,460,609,601
IMG_3443.JPG,816,612,can,359,152,553,460
IMG_3443.JPG,816,612,milk cover,466,100,689,318
IMG_3443.JPG,816,612,milk cover,658,165,816,275
IMG_3443.JPG,816,612,napkins,509,124,816,399
IMG_3443.JPG,816,612,plate,472,287,816,508
IMG_3443.JPG,816,612,napkins,462,451,816,585
IMG_4215.JPG,816,612,ms coffee cup top,306,264,487,456
IMG_4215.JPG,816,612,ms coffee cup,79,29,387,337
IMG_4215.JPG,816,612,utensils,653,1,696,140
IMG_4215.JPG,816,612,ms salad bowl,458,1,667,53
IMG_4215.JPG,816,612,napkins,720,1,816,216
IMG_4198.JPG,816,612,milk cover,232,159,604,590
IMG_4198.JPG,816,612,compost_cup,556,248,816,610
IMG_4198.JPG,816,612,can,1,271,297,612
IMG_4198.JPG,816,612,utensils,292,459,367,612
IMG_3703.JPG,816,612,ms coffee cup,209,111,531,358
IMG_3703.JPG,816,612,ms coffee cup top,214,106,429,351
IMG_3703.JPG,816,612,ms togo container,158,1,723,212
IMG_3703.JPG,816,612,napkins,522,1,816,370
IMG_3703.JPG,816,612,ms coffee cup,97,349,464,612
IMG_3703.JPG,816,612,ms coffee cup top,96,380,246,609
IMG_3703.JPG,816,612,ms togo container,375,325,747,566
IMG_3703.JPG,816,612,straws,569,342,753,590
IMG_4157.JPG,816,612,bowl,1,144,699,537
IMG_4157.JPG,816,612,ms salad bowl,460,395,816,612
IMG_3125.JPG,816,612,ms coffee cup,331,421,561,577
IMG_3125.JPG,816,612,bowl,158,434,299,541
IMG_3125.JPG,816,612,ms coffee stick,114,470,292,543
IMG_3125.JPG,816,612,wrappers,451,188,631,328
IMG_3125.JPG,816,612,napkins,337,318,558,464
IMG_3125.JPG,816,612,wrappers,155,61,240,170
IMG_3125.JPG,816,612,ms coffee cup,136,310,351,500
IMG_3125.JPG,816,612,ms coffee cup top,152,257,246,394
IMG_4058.JPG,816,612,ms salad bowl,54,188,631,612
IMG_3124.JPG,816,612,ms coffee cup,285,243,562,450
IMG_4045.JPG,816,612,bowl,1,2,262,446
IMG_4045.JPG,816,612,paper bowls,412,331,741,612
IMG_4045.JPG,816,612,plastic container,385,153,581,336
IMG_4045.JPG,816,612,utensils,302,1,566,254
IMG_4045.JPG,816,612,utensils,338,1,672,272
IMG_4045.JPG,816,612,milk_carton,679,8,815,321
IMG_4045.JPG,816,612,plate,214,383,454,580
IMG_4045.JPG,816,612,plastic container,690,372,816,554
IMG_4045.JPG,816,612,utensils,212,1,295,122
IMG_3592.JPG,816,612,napkins,30,211,385,550
IMG_3592.JPG,816,612,napkins,210,81,628,405
IMG_3592.JPG,816,612,milk cover,378,0,816,560
IMG_3592.JPG,816,612,compost_cup,406,377,705,572
IMG_3592.JPG,816,612,wrappers,0,260,317,612
IMG_3592.JPG,816,612,wrappers,0,92,77,257
IMG_3691.JPG,816,612,ms togo container,584,3,813,515
IMG_3691.JPG,816,612,compost_cup,190,82,359,223
IMG_4075.JPG,816,612,compost_cup,130,40,634,521
IMG_3606.JPG,816,612,utensils,174,277,626,506
IMG_3606.JPG,816,612,utensils,284,252,746,355
IMG_3606.JPG,816,612,napkins,495,230,587,446
IMG_3171.JPG,816,612,napkins,288,196,815,612
IMG_3171.JPG,816,612,napkins,0,374,256,551
IMG_3171.JPG,816,612,napkins,473,0,718,146
IMG_3673.JPG,816,612,ms salad bowl,51,32,364,411
IMG_3673.JPG,816,612,plastic container,494,21,796,457
IMG_3673.JPG,816,612,compost_cup,269,100,482,332
IMG_3673.JPG,816,612,wrappers,362,358,598,562
IMG_3460.JPG,816,612,straws,503,178,690,575
IMG_3460.JPG,816,612,ms togo container,0,2,558,572
IMG_3460.JPG,816,612,ms chip bag,2,244,349,491
IMG_3460.JPG,816,612,compost_cup,424,154,728,440
IMG_3163.JPG,816,612,can,64,37,290,434
IMG_3163.JPG,816,612,can,257,120,532,602
IMG_3163.JPG,816,612,can,418,30,631,399
IMG_3163.JPG,816,612,napkins,556,312,816,610
IMG_3989.JPG,816,612,can,215,331,314,415
IMG_3989.JPG,816,612,milk cover,119,280,221,472
IMG_3989.JPG,816,612,milk_carton,193,310,639,612
IMG_4219.JPG,816,612,ms coffee cup,592,397,781,555
IMG_4219.JPG,816,612,straws,527,298,571,571
IMG_4219.JPG,816,612,straws,513,276,549,546
IMG_4219.JPG,816,612,can,416,407,535,498
IMG_4219.JPG,816,612,can,135,17,243,108
IMG_4219.JPG,816,612,ms salad bowl,440,2,654,244
IMG_4219.JPG,816,612,ms coffee cup top,5,333,195,512
IMG_4219.JPG,816,612,chop sticks,161,181,238,337
IMG_4219.JPG,816,612,chop sticks,202,252,226,457
IMG_4219.JPG,816,612,utensils,257,160,290,302
IMG_4219.JPG,816,612,paper bowls,233,4,356,130
IMG_4219.JPG,816,612,ms togo container,233,29,518,531
IMG_3332.JPG,816,612,can,2,4,211,312
IMG_3332.JPG,816,612,wrappers,177,1,443,305
IMG_3332.JPG,816,612,bowl,350,2,816,363
IMG_3332.JPG,816,612,napkins,225,369,815,612
IMG_3332.JPG,816,612,plastic container,159,433,325,598
IMG_3332.JPG,816,612,chop sticks,38,250,127,476
IMG_3332.JPG,816,612,compost_cup,448,21,797,319
IMG_3342.JPG,816,612,milk_carton,150,140,448,504
IMG_3342.JPG,816,612,ms togo container,1,22,440,612
IMG_3342.JPG,816,612,plate,116,2,816,396
IMG_3342.JPG,816,612,ms chip bag,510,349,791,599
IMG_3342.JPG,816,612,napkins,367,280,582,609
IMG_3342.JPG,816,612,napkins,444,2,806,126
IMG_3329.JPG,816,612,napkins,403,165,777,459
IMG_3329.JPG,816,612,plate,273,52,660,493
IMG_3329.JPG,816,612,ms togo container,4,2,592,612
IMG_3329.JPG,816,612,plate,420,437,663,612
IMG_3329.JPG,816,612,ms chip bag,158,257,359,491
IMG_3329.JPG,816,612,utensils,69,276,187,455
IMG_3329.JPG,816,612,napkins,78,122,381,349
IMG_3329.JPG,816,612,milk_carton,262,49,388,133
IMG_4142.JPG,816,612,ms salad bowl,177,126,691,609
IMG_3319.JPG,816,612,ms coffee cup,288,89,466,264
IMG_3319.JPG,816,612,tea bag,320,127,397,217
IMG_3319.JPG,816,612,milk cover,173,148,388,349
IMG_3319.JPG,816,612,milk_carton,162,249,339,429
IMG_3319.JPG,816,612,ms coffee cup,64,344,295,538
IMG_4165.JPG,816,612,bowl,211,1,687,612
IMG_3203.JPG,816,612,napkins,375,258,483,400
IMG_3184.JPG,816,612,compost_cup,9,1,802,532
IMG_3184.JPG,816,612,ms coffee cup,140,1,437,220
IMG_3184.JPG,816,612,ms coffee stick,164,247,315,336
IMG_3984.JPG,816,612,milk cover,123,187,276,424
IMG_3984.JPG,816,612,can,242,250,418,363
IMG_3984.JPG,816,612,can,403,379,545,571
IMG_4153.JPG,816,612,bowl,195,49,751,604
IMG_4153.JPG,816,612,milk_carton,354,243,554,434
IMG_3529.JPG,816,612,bowl,3,1,774,612
IMG_4154.JPG,816,612,milk_carton,230,281,452,546
IMG_4154.JPG,816,612,bowl,67,113,632,612
IMG_3216.JPG,816,612,plate,52,64,816,609
IMG_3216.JPG,816,612,tea bag,524,153,816,492
IMG_3216.JPG,816,612,wrappers,42,90,377,331
IMG_3692.JPG,816,612,ms togo container,354,1,815,592
IMG_3692.JPG,816,612,ms coffee cup top,48,1,288,171
IMG_3663.JPG,816,612,wrappers,416,261,711,510
IMG_4043.JPG,816,612,paper bowls,225,41,656,455
IMG_4043.JPG,816,612,plastic container,667,372,816,610
IMG_4043.JPG,816,612,plastic container,629,188,766,379
IMG_4043.JPG,816,612,milk_carton,605,1,816,164
IMG_4043.JPG,816,612,plate,1,285,339,608
IMG_4043.JPG,816,612,bowl,37,1,340,203
IMG_3767.JPG,816,612,ms coffee cup,38,202,324,487
IMG_3767.JPG,816,612,utensils,59,28,127,223
IMG_3767.JPG,816,612,ms togo container,73,1,587,338
IMG_3767.JPG,816,612,napkins,579,303,683,421
IMG_3200.JPG,816,612,wrappers,294,1,816,490
IMG_3200.JPG,816,612,ms coffee cup top,95,347,541,612
IMG_3200.JPG,816,612,ms coffee stick,124,426,180,612
IMG_3200.JPG,816,612,ms coffee stick,1,554,116,609
IMG_3952.JPG,816,612,can,97,1,513,210
IMG_3365.JPG,816,612,napkins,255,144,564,498
IMG_3365.JPG,816,612,napkins,0,0,270,523
IMG_3365.JPG,816,612,wrappers,106,66,302,327
IMG_3365.JPG,816,612,wrappers,543,392,747,612
IMG_3365.JPG,816,612,plastic container,152,355,555,612
IMG_3365.JPG,816,612,wrappers,501,274,644,488
IMG_4029.JPG,816,612,napkins,244,221,539,481
IMG_3143.JPG,816,612,ms coffee cup,238,49,506,268
IMG_3143.JPG,816,612,plate,192,213,516,582
IMG_3143.JPG,816,612,utensils,287,285,626,456
IMG_3755.JPG,816,612,ms togo container,83,1,508,177
IMG_3755.JPG,816,612,ms togo container,346,177,680,473
IMG_3755.JPG,816,612,paper bowls,217,169,381,292
IMG_3755.JPG,816,612,utensils,75,177,292,242
IMG_3755.JPG,816,612,milk cover,174,345,377,512
IMG_3677.JPG,816,612,wrappers,493,44,816,329
IMG_3677.JPG,816,612,ms chip bag,1,85,275,523
IMG_3549.JPG,816,612,ms togo container,260,1,815,538
IMG_3549.JPG,816,612,ms togo container,192,59,713,610
IMG_3549.JPG,816,612,ms coffee cup,33,222,223,456
IMG_3549.JPG,816,612,bowl,1,2,270,267
IMG_3549.JPG,816,612,compost_cup,115,159,247,379
IMG_3549.JPG,816,612,bowl,1,1,179,165
IMG_3549.JPG,816,612,milk_carton,691,505,813,612
IMG_3552.JPG,816,612,napkins,187,54,453,493
IMG_3552.JPG,816,612,ms coffee cup,159,342,396,606
IMG_3552.JPG,816,612,ms coffee cup,335,2,544,135
IMG_3552.JPG,816,612,napkins,384,529,815,609
IMG_3791.JPG,816,612,paper bowls,89,469,346,612
IMG_3791.JPG,816,612,wrappers,587,57,816,604
IMG_3791.JPG,816,612,napkins,1,135,228,592
IMG_3169.JPG,816,612,napkins,73,201,275,396
IMG_3169.JPG,816,612,napkins,281,247,560,451
IMG_3169.JPG,816,612,napkins,317,19,490,170
IMG_3169.JPG,816,612,napkins,297,154,514,270
IMG_3169.JPG,816,612,napkins,564,127,658,274
IMG_3169.JPG,816,612,napkins,486,1,592,160
IMG_3169.JPG,816,612,napkins,503,136,647,337
IMG_3958.JPG,816,612,can,154,355,492,612
IMG_3316.JPG,816,612,can,146,280,228,425
IMG_3316.JPG,816,612,can,234,325,314,459
IMG_3316.JPG,816,612,milk_carton,351,276,434,379
IMG_3404.JPG,816,612,napkins,1,174,370,559
IMG_3404.JPG,816,612,can,0,380,105,611
IMG_3404.JPG,816,612,wrappers,278,156,793,492
